"american","dbo:occupation Journalist", "0.0451388888888889", "e dbo:occupation Journalist", "Person", "Coherence=0.0451388888888889 condAB=0.068421052631579 condBA=0.13265306122449 supA=190.0 supB=98.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Journalist", "dbo:Person in c_e and 'is an American' in l_e(c,p,so) ", 
"american","dbo:occupation Television_producer", "0.0434782608695652", "e dbo:occupation Television_producer", "Person", "Coherence=0.0434782608695652 condAB=0.0526315789473684 condBA=0.25 supA=190.0 supB=40.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Television_producer", "dbo:Person in c_e and 'is an American' in l_e(c,p,so) ", 
"american","dbo:occupation Film_director", "0.04337899543379", "e dbo:occupation Film_director", "Person", "Coherence=0.04337899543379 condAB=0.089622641509434 condBA=0.084070796460177 supA=212.0 supB=226.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Film_director", "dbo:Person in c_e and 'an American' in l_e(c,p,so) ", 
"american","dbp:occupation actor@en", "0.0263157894736842", "e dbp:occupation actor@en", "Person", "Coherence=0.0263157894736842 condAB=0.0357142857142857 condBA=0.1 supA=140.0 supB=50.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""actor"@en", "dbo:Person in c_e and 'an American' in l_e(c,p,so) ", 
"american","dbp:occupation Film_editing", "0.0301204819277108", "e dbp:occupation Film_editing", "Person", "Coherence=0.0301204819277108 condAB=0.0337837837837838 condBA=0.277777777777778 supA=148.0 supB=18.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", "http://dbpedia.org/resource/Film_editing", "dbo:Person in c_e and 'American' in l_e(c,p,so) ", 
"american","dbp:occupation Audio_engineer", "0.0466666666666667", "e dbp:occupation Audio_engineer", "Person", "Coherence=0.0466666666666667 condAB=0.05 condBA=0.7 supA=140.0 supB=10.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", "http://dbpedia.org/resource/Audio_engineer", "dbo:Person in c_e and 'an American' in l_e(c,p,so) ", 
"american","dbp:occupation @en", "0.0439024390243902", "e dbp:occupation @en", "Person", "Coherence=0.0439024390243902 condAB=0.182432432432432 condBA=0.0578158458244111 supA=148.0 supB=467.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", """@en", "dbo:Person in c_e and 'American' in l_e(c,p,so) ", 
"american","dbp:occupation songwriter@en", "0.0257731958762887", "e dbp:occupation songwriter@en", "Person", "Coherence=0.0257731958762887 condAB=0.0337837837837838 condBA=0.108695652173913 supA=148.0 supB=46.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""songwriter"@en", "dbo:Person in c_e and 'American' in l_e(c,p,so) ", 
"american","dbp:occupation Actress@en", "0.00870827285921625", "e dbp:occupation Actress@en", "Person", "Coherence=0.00870827285921625 condAB=0.0465116279069767 condBA=0.0107142857142857 supA=129.0 supB=560.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""Actress"@en", "dbo:Person in c_e and 'is an American' in l_e(c,p,so) ", 
"american","dbp:occupation singer@en", "0.0292682926829268", "e dbp:occupation singer@en", "Person", "Coherence=0.0292682926829268 condAB=0.0428571428571429 condBA=0.0923076923076923 supA=140.0 supB=65.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""singer"@en", "dbo:Person in c_e and 'an American' in l_e(c,p,so) ", 
"american_actor","dbo:occupation Actor", "0.016548463356974", "e dbo:occupation Actor", "Person", "Coherence=0.016548463356974 condAB=0.777777777777778 condBA=0.0169082125603865 supA=9.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'American actor' in l_e(c,p,so) ", 
"american_actress","dbp:occupation @en", "0.0126315789473684", "e dbp:occupation @en", "Person", "Coherence=0.0126315789473684 condAB=0.75 condBA=0.012847965738758 supA=8.0 supB=467.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", """@en", "dbo:Person in c_e and 'an American actress' in l_e(c,p,so) ", 
"american_actress","dbp:occupation Actress@en", "0.0105633802816901", "e dbp:occupation Actress@en", "Person", "Coherence=0.0105633802816901 condAB=0.75 condBA=0.0107142857142857 supA=8.0 supB=560.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""Actress"@en", "dbo:Person in c_e and 'an American actress' in l_e(c,p,so) ", 
"american_film","dbo:occupation Film_director", "0.0294117647058824", "e dbo:occupation Film_director", "Person", "Coherence=0.0294117647058824 condAB=0.583333333333333 condBA=0.0309734513274336 supA=12.0 supB=226.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Film_director", "dbo:Person in c_e and 'is an American film' in l_e(c,p,so) ", 
"american_screen","dbo:occupation Screenwriter", "0.0483870967741936", "e dbo:occupation Screenwriter", "Person", "Coherence=0.0483870967741936 condAB=1.0 condBA=0.0508474576271186 supA=9.0 supB=177.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Screenwriter", "dbo:Person in c_e and 'an American screen' in l_e(c,p,so) ", 
"american_screenwriter","dbo:occupation Screenwriter", "0.0274725274725275", "e dbo:occupation Screenwriter", "Person", "Coherence=0.0274725274725275 condAB=1.0 condBA=0.0282485875706215 supA=5.0 supB=177.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Screenwriter", "dbo:Person in c_e and 'an American screenwriter' in l_e(c,p,so) ", 
"american_sound","dbo:occupation Audio_engineering", "0.315789473684211", "e dbo:occupation Audio_engineering", "Person", "Coherence=0.315789473684211 condAB=1.0 condBA=0.461538461538462 supA=6.0 supB=13.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Audio_engineering", "dbo:Person in c_e and 'American sound' in l_e(c,p,so) ", 
"american_sound","dbp:occupation Audio_engineer", "0.375", "e dbp:occupation Audio_engineer", "Person", "Coherence=0.375 condAB=1.0 condBA=0.6 supA=6.0 supB=10.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", "http://dbpedia.org/resource/Audio_engineer", "dbo:Person in c_e and 'American sound' in l_e(c,p,so) ", 
"american_television","dbo:occupation Television_producer", "0.122448979591837", "e dbo:occupation Television_producer", "Person", "Coherence=0.122448979591837 condAB=0.666666666666667 condBA=0.15 supA=9.0 supB=40.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Television_producer", "dbo:Person in c_e and 'an American television' in l_e(c,p,so) ", 
"april","dbo:birthPlace United_States", "0.0237388724035608", "e dbo:birthPlace United_States", "Person", "Coherence=0.0237388724035608 condAB=0.0727272727272727 condBA=0.0352422907488987 supA=110.0 supB=227.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/United_States", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:birthPlace France", "0.0497512437810945", "e dbo:birthPlace France", "Person", "Coherence=0.0497512437810945 condAB=0.0909090909090909 condBA=0.10989010989011 supA=110.0 supB=91.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/France", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:birthPlace South_Korea", "0.0342857142857143", "e dbo:birthPlace South_Korea", "Person", "Coherence=0.0342857142857143 condAB=0.0545454545454545 condBA=0.0923076923076923 supA=110.0 supB=65.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/South_Korea", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:birthPlace Mexico", "0.0341463414634146", "e dbo:birthPlace Mexico", "Person", "Coherence=0.0341463414634146 condAB=0.0636363636363636 condBA=0.0736842105263158 supA=110.0 supB=95.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/Mexico", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:birthPlace German_Empire", "0.0340136054421769", "e dbp:birthPlace German_Empire", "Person", "Coherence=0.0340136054421769 condAB=0.0510204081632653 condBA=0.102040816326531 supA=98.0 supB=49.0", "NN", "Coherence", "e", "http://dbpedia.org/property/birthPlace", "http://dbpedia.org/resource/German_Empire", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:nationality American@en", "0.0196078431372549", "e dbp:nationality American@en", "Person", "Coherence=0.0196078431372549 condAB=0.151898734177215 condBA=0.0225140712945591 supA=79.0 supB=533.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""American"@en", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:nationality French@en", "0.0514285714285714", "e dbp:nationality French@en", "Person", "Coherence=0.0514285714285714 condAB=0.113924050632911 condBA=0.09375 supA=79.0 supB=96.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""French"@en", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:nationality Mexican@en", "0.0377358490566038", "e dbp:nationality Mexican@en", "Person", "Coherence=0.0377358490566038 condAB=0.0759493670886076 condBA=0.075 supA=79.0 supB=80.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""Mexican"@en", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:occupation Screenwriter", "0.0427350427350427", "e dbo:occupation Screenwriter", "Person", "Coherence=0.0427350427350427 condAB=0.175438596491228 condBA=0.0564971751412429 supA=57.0 supB=177.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Screenwriter", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:occupation Actress", "0.036231884057971", "e dbo:occupation Actress", "Person", "Coherence=0.036231884057971 condAB=0.175438596491228 condBA=0.045662100456621 supA=57.0 supB=219.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actress", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:occupation Actor", "0.0254777070063694", "e dbo:occupation Actor", "Person", "Coherence=0.0254777070063694 condAB=0.210526315789474 condBA=0.0289855072463768 supA=57.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:occupation Film_director", "0.0459363957597173", "e dbo:occupation Film_director", "Person", "Coherence=0.0459363957597173 condAB=0.228070175438596 condBA=0.0575221238938053 supA=57.0 supB=226.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Film_director", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:stateOfOrigin Mexican_people", "0.0446428571428571", "e dbo:stateOfOrigin Mexican_people", "Person", "Coherence=0.0446428571428571 condAB=0.106382978723404 condBA=0.0769230769230769 supA=47.0 supB=65.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/stateOfOrigin", "http://dbpedia.org/resource/Mexican_people", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:occupation @en", "0.00988142292490119", "e dbp:occupation @en", "Person", "Coherence=0.00988142292490119 condAB=0.128205128205128 condBA=0.0107066381156317 supA=39.0 supB=467.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", """@en", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:deathPlace Germany", "0.0657894736842105", "e dbo:deathPlace Germany", "Person", "Coherence=0.0657894736842105 condAB=0.135135135135135 condBA=0.128205128205128 supA=37.0 supB=39.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/deathPlace", "http://dbpedia.org/resource/Germany", "dbo:Person in c_e and 'April' in l_e(c,p,so) ", 
"august","dbo:birthPlace United_States", "0.0235294117647059", "e dbo:birthPlace United_States", "Person", "Coherence=0.0235294117647059 condAB=0.0707964601769911 condBA=0.0352422907488987 supA=113.0 supB=227.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/United_States", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbo:birthPlace Mexico_City", "0.032258064516129", "e dbo:birthPlace Mexico_City", "Person", "Coherence=0.032258064516129 condAB=0.0442477876106195 condBA=0.119047619047619 supA=113.0 supB=42.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/Mexico_City", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbo:birthPlace England", "0.021978021978022", "e dbo:birthPlace England", "Person", "Coherence=0.021978021978022 condAB=0.0530973451327434 condBA=0.0375 supA=113.0 supB=160.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/England", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbp:nationality American@en", "0.0179153094462541", "e dbp:nationality American@en", "Person", "Coherence=0.0179153094462541 condAB=0.135802469135802 condBA=0.0206378986866792 supA=81.0 supB=533.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""American"@en", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbp:nationality Indian@en", "0.0183823529411765", "e dbp:nationality Indian@en", "Person", "Coherence=0.0183823529411765 condAB=0.0617283950617284 condBA=0.0261780104712042 supA=81.0 supB=191.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""Indian"@en", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbp:nationality Canadians", "0.0340136054421769", "e dbp:nationality Canadians", "Person", "Coherence=0.0340136054421769 condAB=0.0617283950617284 condBA=0.0757575757575758 supA=81.0 supB=66.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", "http://dbpedia.org/resource/Canadians", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbp:nationality Mexican@en", "0.031055900621118", "e dbp:nationality Mexican@en", "Person", "Coherence=0.031055900621118 condAB=0.0617283950617284 condBA=0.0625 supA=81.0 supB=80.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""Mexican"@en", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbp:nationality Norwegian@en", "0.0381679389312977", "e dbp:nationality Norwegian@en", "Person", "Coherence=0.0381679389312977 condAB=0.0617283950617284 condBA=0.1 supA=81.0 supB=50.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""Norwegian"@en", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbo:occupation Screenwriter", "0.0231481481481481", "e dbo:occupation Screenwriter", "Person", "Coherence=0.0231481481481481 condAB=0.128205128205128 condBA=0.0282485875706215 supA=39.0 supB=177.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Screenwriter", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbo:occupation Actress", "0.0193798449612403", "e dbo:occupation Actress", "Person", "Coherence=0.0193798449612403 condAB=0.128205128205128 condBA=0.0228310502283105 supA=39.0 supB=219.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actress", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbo:occupation Actor", "0.0242825607064018", "e dbo:occupation Actor", "Person", "Coherence=0.0242825607064018 condAB=0.282051282051282 condBA=0.0265700483091787 supA=39.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbo:occupation Film_director", "0.0226415094339623", "e dbo:occupation Film_director", "Person", "Coherence=0.0226415094339623 condAB=0.153846153846154 condBA=0.0265486725663717 supA=39.0 supB=226.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Film_director", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbo:stateOfOrigin Mexican_people", "0.0476190476190476", "e dbo:stateOfOrigin Mexican_people", "Person", "Coherence=0.0476190476190476 condAB=0.125 condBA=0.0769230769230769 supA=40.0 supB=65.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/stateOfOrigin", "http://dbpedia.org/resource/Mexican_people", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbp:spouse @en", "0.00782122905027933", "e dbp:spouse @en", "Person", "Coherence=0.00782122905027933 condAB=1.0 condBA=0.00788288288288288 supA=7.0 supB=888.0", "NN", "Coherence", "e", "http://dbpedia.org/property/spouse", """@en", "dbo:Person in c_e and 'August' in l_e(c,p,so) ", 
"august","dbp:nationality American@en", "0.00915750915750916", "e dbp:nationality American@en", "Person", "Coherence=0.00915750915750916 condAB=0.384615384615385 condBA=0.00938086303939963 supA=13.0 supB=533.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""American"@en", "dbo:Person in c_e and 'â August' in l_e(c,p,so) ", 
"author","dbp:nationality American@en", "0.0109090909090909", "e dbp:nationality American@en", "Person", "Coherence=0.0109090909090909 condAB=0.352941176470588 condBA=0.0112570356472795 supA=17.0 supB=533.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""American"@en", "dbo:Person in c_e and 'and author' in l_e(c,p,os) ", 
"author","dbo:occupation Author", "0.10126582278481", "e dbo:occupation Author", "Person", "Coherence=0.10126582278481 condAB=0.8 condBA=0.115942028985507 supA=10.0 supB=69.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Author", "dbo:Person in c_e and 'author' in l_e(c,p,so) ", 
"award","dbp:occupation Actor@en", "0.0125391849529781", "e dbp:occupation Actor@en", "Person", "Coherence=0.0125391849529781 condAB=0.285714285714286 condBA=0.0131147540983607 supA=28.0 supB=610.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""Actor"@en", "dbo:Person in c_e and 'Award' in l_e(c,p,so) ", 
"award","dbp:occupation Actress@en", "0.0204081632653061", "e dbp:occupation Actress@en", "Person", "Coherence=0.0204081632653061 condAB=0.428571428571429 condBA=0.0214285714285714 supA=28.0 supB=560.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""Actress"@en", "dbo:Person in c_e and 'Award' in l_e(c,p,so) ", 
"award_best","dbp:occupation Actor@en", "0.00791139240506329", "e dbp:occupation Actor@en", "Person", "Coherence=0.00791139240506329 condAB=0.227272727272727 condBA=0.00819672131147541 supA=22.0 supB=610.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""Actor"@en", "dbo:Person in c_e and 'Award for Best' in l_e(c,p,so) ", 
"award_best","dbp:occupation Actress@en", "0.0189003436426117", "e dbp:occupation Actress@en", "Person", "Coherence=0.0189003436426117 condAB=0.5 condBA=0.0196428571428571 supA=22.0 supB=560.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""Actress"@en", "dbo:Person in c_e and 'Award for Best' in l_e(c,p,so) ", 
"bangladesh","dbo:award National_Film_Awards_(Bangladesh)", "0.416666666666667", "e dbo:award National_Film_Awards_(Bangladesh)", "Person", "Coherence=0.416666666666667 condAB=0.833333333333333 condBA=0.833333333333333 supA=6.0 supB=6.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/award", "http://dbpedia.org/resource/National_Film_Awards_(Bangladesh)", "dbo:Person in c_e and 'Bangladesh' in l_e(c,p,so) ", 
"best","dbo:occupation Screenwriter", "0.0478468899521531", "e dbo:occupation Screenwriter", "Person", "Coherence=0.0478468899521531 condAB=0.3125 condBA=0.0564971751412429 supA=32.0 supB=177.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Screenwriter", "dbo:Person in c_e and 'best' in l_e(c,p,so) ", 
"best","dbo:occupation Actress", "0.037037037037037", "e dbo:occupation Actress", "Person", "Coherence=0.037037037037037 condAB=0.375 condBA=0.0410958904109589 supA=24.0 supB=219.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actress", "dbo:Person in c_e and 'Best' in l_e(c,p,so) ", 
"best","dbo:occupation Actor", "0.0136986301369863", "e dbo:occupation Actor", "Person", "Coherence=0.0136986301369863 condAB=0.25 condBA=0.0144927536231884 supA=24.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'Best' in l_e(c,p,so) ", 
"best","dbo:occupation Film_director", "0.0209205020920502", "e dbo:occupation Film_director", "Person", "Coherence=0.0209205020920502 condAB=0.384615384615385 condBA=0.0221238938053097 supA=13.0 supB=226.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Film_director", "dbo:Person in c_e and 'for Best' in l_e(c,p,so) ", 
"best","dbp:occupation Actor@en", "0.0167682926829268", "e dbp:occupation Actor@en", "Person", "Coherence=0.0167682926829268 condAB=0.239130434782609 condBA=0.0180327868852459 supA=46.0 supB=610.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""Actor"@en", "dbo:Person in c_e and 'Best' in l_e(c,p,so) ", 
"best","dbp:occupation @en", "0.00974658869395711", "e dbp:occupation @en", "Person", "Coherence=0.00974658869395711 condAB=0.108695652173913 condBA=0.0107066381156317 supA=46.0 supB=467.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", """@en", "dbo:Person in c_e and 'Best' in l_e(c,p,so) ", 
"best","dbp:occupation Actress@en", "0.0264026402640264", "e dbp:occupation Actress@en", "Person", "Coherence=0.0264026402640264 condAB=0.347826086956522 condBA=0.0285714285714286 supA=46.0 supB=560.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", ""Actress"@en", "dbo:Person in c_e and 'Best' in l_e(c,p,so) ", 
"born_april","dbo:birthPlace South_Korea", "0.0609756097560976", "e dbo:birthPlace South_Korea", "Person", "Coherence=0.0609756097560976 condAB=0.294117647058824 condBA=0.0769230769230769 supA=17.0 supB=65.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/South_Korea", "dbo:Person in c_e and 'born April' in l_e(c,p,so) ", 
"born_april","dbo:occupation Actress", "0.0211864406779661", "e dbo:occupation Actress", "Person", "Coherence=0.0211864406779661 condAB=0.294117647058824 condBA=0.0228310502283105 supA=17.0 supB=219.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actress", "dbo:Person in c_e and 'born April' in l_e(c,p,so) ", 
"born_april","dbp:occupation Actor", "0.0136363636363636", "e dbp:occupation Actor", "Person", "Coherence=0.0136363636363636 condAB=0.6 condBA=0.013953488372093 supA=10.0 supB=430.0", "NN", "Coherence", "e", "http://dbpedia.org/property/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'born April' in l_e(c,p,so) ", 
"born_august","dbo:birthPlace United_States", "0.0277777777777778", "e dbo:birthPlace United_States", "Person", "Coherence=0.0277777777777778 condAB=0.28 condBA=0.0308370044052863 supA=25.0 supB=227.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/United_States", "dbo:Person in c_e and 'born August' in l_e(c,p,so) ", 
"born_august","dbo:occupation Actor", "0.0117096018735363", "e dbo:occupation Actor", "Person", "Coherence=0.0117096018735363 condAB=0.384615384615385 condBA=0.0120772946859903 supA=13.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'born August' in l_e(c,p,so) ", 
"born_december","dbo:occupation Actor", "0.0164705882352941", "e dbo:occupation Actor", "Person", "Coherence=0.0164705882352941 condAB=0.636363636363636 condBA=0.0169082125603865 supA=11.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'born December' in l_e(c,p,so) ", 
"born_february","dbo:occupation Actor", "0.0163551401869159", "e dbo:occupation Actor", "Person", "Coherence=0.0163551401869159 condAB=0.5 condBA=0.0169082125603865 supA=14.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'born February' in l_e(c,p,so) ", 
"born_january","dbp:birthPlace United_States", "0.0191570881226054", "e dbp:birthPlace United_States", "Person", "Coherence=0.0191570881226054 condAB=0.217391304347826 condBA=0.0210084033613445 supA=23.0 supB=238.0", "NN", "Coherence", "e", "http://dbpedia.org/property/birthPlace", "http://dbpedia.org/resource/United_States", "dbo:Person in c_e and 'born January' in l_e(c,p,so) ", 
"born_january","dbp:nationality American@en", "0.00910746812386157", "e dbp:nationality American@en", "Person", "Coherence=0.00910746812386157 condAB=0.3125 condBA=0.00938086303939963 supA=16.0 supB=533.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""American"@en", "dbo:Person in c_e and 'born January' in l_e(c,p,so) ", 
"born_july","dbo:birthPlace South_Korea", "0.0595238095238095", "e dbo:birthPlace South_Korea", "Person", "Coherence=0.0595238095238095 condAB=0.263157894736842 condBA=0.0769230769230769 supA=19.0 supB=65.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/South_Korea", "dbo:Person in c_e and 'born July' in l_e(c,p,so) ", 
"born_july","dbp:nationality American@en", "0.0110091743119266", "e dbp:nationality American@en", "Person", "Coherence=0.0110091743119266 condAB=0.5 condBA=0.0112570356472795 supA=12.0 supB=533.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""American"@en", "dbo:Person in c_e and 'born July' in l_e(c,p,so) ", 
"born_march","dbo:occupation Actor", "0.0162037037037037", "e dbo:occupation Actor", "Person", "Coherence=0.0162037037037037 condAB=0.388888888888889 condBA=0.0169082125603865 supA=18.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'born March' in l_e(c,p,so) ", 
"born_may","dbo:birthPlace United_States", "0.0201612903225806", "e dbo:birthPlace United_States", "Person", "Coherence=0.0201612903225806 condAB=0.238095238095238 condBA=0.0220264317180617 supA=21.0 supB=227.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/birthPlace", "http://dbpedia.org/resource/United_States", "dbo:Person in c_e and 'born May' in l_e(c,p,so) ", 
"born_may","dbo:occupation Actor", "0.0137299771167048", "e dbo:occupation Actor", "Person", "Coherence=0.0137299771167048 condAB=0.260869565217391 condBA=0.0144927536231884 supA=23.0 supB=414.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actor", "dbo:Person in c_e and 'born May' in l_e(c,p,so) ", 
"born_november","dbp:nationality American@en", "0.0109489051094891", "e dbp:nationality American@en", "Person", "Coherence=0.0109489051094891 condAB=0.4 condBA=0.0112570356472795 supA=15.0 supB=533.0", "NN", "Coherence", "e", "http://dbpedia.org/property/nationality", ""American"@en", "dbo:Person in c_e and 'born November' in l_e(c,p,so) ", 
"born_november","dbo:occupation Actress", "0.0213675213675214", "e dbo:occupation Actress", "Person", "Coherence=0.0213675213675214 condAB=0.333333333333333 condBA=0.0228310502283105 supA=15.0 supB=219.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/occupation", "http://dbpedia.org/resource/Actress", "dbo:Person in c_e and 'born November' in l_e(c,p,so) ", 
